equipment_id,ENTREPRISE,CATEGORIE,model,type,product_ref,case_history
SE-MICH-007,Michelin,Industrie,Altivar Process ATV680,Variable Speed Drive,SE-PRODUCT-BMEP584040,"[{""case_id"":""CS-2847-VFD"",""case_status"":""Closed"",""customer_name"":""Midwest Water Treatment Facility"",""days_to_resolve"":1,""equipment_model"":""Altivar Process ATV680"",""issue_date"":""2023-09-14"",""issue_description"":""PID regulation instability causing process feedback oscillation between 12-18mA. Motor torque fluctuating 45-85% with audible noise from drive cabinet."",""parts_used"":""[]"",""preventive_action"":""Document baseline PID parameters and implement change control for drive configuration modifications"",""resolution_date"":""2023-09-15"",""resolution_details"":""PID tuning parameters required adjustment. Proportional gain reduced from 1.5 to 0.8, integral time increased from 2.0s to 4.5s. 4-20mA input filtering adjusted to 0.5s time constant to reduce noise sensitivity."",""resolution_type"":""Configuration Adjustment"",""severity"":""Medium"",""technician_notes"":""Customer had modified PID settings during commissioning without proper loop tuning procedure. Performed step response test to optimize parameters. Recommended annual PID performance review.""},{""case_id"":""CS-3192-VFD"",""case_status"":""Closed"",""customer_name"":""Pacific Chemical Processing"",""days_to_resolve"":1,""equipment_model"":""Altivar Process ATV680"",""issue_date"":""2023-11-22"",""issue_description"":""4-20mA analog input signal reading erratic at 3.8mA, drive faulting with 'Process Feedback Loss' alarm. Motor stopped, production line down."",""parts_used"":""[\""VW3A3202 Analog I/O Extension Card\"",\""Phoenix Contact MINI MCR-2-UI-UI Signal Isolator\""]"",""preventive_action"":""Install signal isolators on all analog feedback loops and verify proper grounding practices across facility"",""resolution_date"":""2023-11-23"",""resolution_details"":""Analog input card damaged due to ground loop current. Replaced AI/O extension card (VW3A3202). Installed signal isolator between transmitter and drive input to prevent future ground loop issues."",""resolution_type"":""Hardware Replacement"",""severity"":""High"",""technician_notes"":""Found 1.2V potential difference between transmitter ground and drive ground. Signal isolator mandatory for this installation. Verified all other analog signals for similar issues.""},{""case_id"":""CS-4056-VFD"",""case_status"":""Closed"",""customer_name"":""Southern Pulp & Paper Mill"",""days_to_resolve"":2,""equipment_model"":""Altivar Process ATV680"",""issue_date"":""2024-01-08"",""issue_description"":""Drive operating at sustained 92% motor torque with elevated temperature alarm. Process feedback stable but motor drawing excessive current."",""parts_used"":""[\""Thermal compound\"",\""Cooling fan filters\""]"",""preventive_action"":""Implement quarterly motor insulation testing and vibration analysis for critical process motors"",""resolution_date"":""2024-01-10"",""resolution_details"":""Motor insulation degradation detected via megger test (2.1 MΩ, below 5 MΩ threshold). Scheduled motor replacement during next maintenance window. Drive cooling fans cleaned, thermal paste reapplied to heat sink."",""resolution_type"":""Preventive Maintenance"",""severity"":""Medium"",""technician_notes"":""Motor showing signs of bearing wear and winding contamination. Drive performing correctly but compensating for motor inefficiency. Recommended motor replacement within 30 days to prevent drive overload damage.""}]"
SE-MICH-007,Michelin,Industrie,Altivar Process ATV680,Variable Speed Drive,SE-PRODUCT-BMEP584040,"[{""case_id"":""CASE-087234"",""case_status"":""Closed"",""customer_name"":""Midwest Manufacturing Solutions"",""days_to_resolve"":1,""equipment_model"":""Altivar Process ATV680"",""issue_date"":""2024-01-15"",""issue_description"":""ATV680 reporting PHF alarm - input phase loss on L3. Drive shut down unexpectedly during production run. Motor coasted to stop."",""parts_used"":""[]"",""preventive_action"":""Implement quarterly thermographic inspection of all power connections. Check torque on input/output terminals during annual PM."",""resolution_date"":""2024-01-16"",""resolution_details"":""Inspection revealed loose connection on L3 input terminal. Incoming power quality test showed voltage imbalance of 4.2%. Tightened all input terminals to specified torque (50 in-lbs). Recommended customer inspect upstream contactor and cabling."",""resolution_type"":""On-site Repair"",""severity"":""High"",""technician_notes"":""Customer reported intermittent issues over past week before complete failure. Input terminals showed signs of heating. Advised quarterly thermal inspection of power connections. Drive parameters and internal components tested normal.""},{""case_id"":""CASE-104562"",""case_status"":""Closed"",""customer_name"":""Pacific Coast Water Treatment"",""days_to_resolve"":2,""equipment_model"":""Altivar Process ATV680"",""issue_date"":""2023-11-08"",""issue_description"":""Multiple PHF alarms over 3-day period. Drive intermittently tripping on input phase loss L1 and L2. Affecting critical pump operation."",""parts_used"":""[\""Line Reactor VW3A4552\"",\""Input Terminal Block Kit\""]"",""preventive_action"":""Customer to implement power quality monitoring on critical drive circuits. Schedule electrical infrastructure assessment for aging switchgear."",""resolution_date"":""2023-11-10"",""resolution_details"":""Traced issue to failing upstream disconnect switch causing intermittent phase dropout. Customer's electrical contractor replaced disconnect. Also found input line reactor had one phase with elevated temperature - replaced reactor as preventive measure."",""resolution_type"":""Component Replacement"",""severity"":""Critical"",""technician_notes"":""Drive internal diagnostics showed no faults. Phase loss was genuine external power issue. Input monitoring showed voltage drops to 180V on affected phases during fault events. New line reactor installed and all connections verified with torque wrench.""},{""case_id"":""CASE-119847"",""case_status"":""Closed"",""customer_name"":""Summit Industrial Chemicals"",""days_to_resolve"":2,""equipment_model"":""Altivar Process ATV680"",""issue_date"":""2023-08-22"",""issue_description"":""ATV680 PHF alarm after electrical storm. Input phase loss detected on L2. Drive will not restart, displaying phase loss fault immediately upon power-up."",""parts_used"":""[\""Control Board VX5A1104\"",\""Rectifier Module VX5A4503\""]"",""preventive_action"":""Install surge protection device (SPD) on drive input circuit. Customer to assess facility-wide lightning protection system adequacy."",""resolution_date"":""2023-08-24"",""resolution_details"":""Lightning surge damaged input rectifier section. Phase monitoring circuit detecting actual hardware fault on L2 input bridge. Replaced main control board and input rectifier module. Tested all three phases under load - operating normally."",""resolution_type"":""Component Replacement"",""severity"":""High"",""technician_notes"":""Customer site lacks adequate surge protection. Evidence of surge damage on multiple electrical systems. Strongly recommended installation of Type 2 SPD on drive input. Drive was 4 years old, otherwise in good condition.""}]"
SE-MICH-007,Michelin,Industrie,Altivar Process ATV680,Variable Speed Drive,SE-PRODUCT-BMEP584040,"[{""case_id"":""CS-2847-VFD"",""case_status"":""Closed"",""customer_name"":""Pacific Steel Manufacturing"",""days_to_resolve"":2,""equipment_model"":""Altivar Process ATV680"",""issue_date"":""2024-01-15"",""issue_description"":""Brake chopper resistance reading out of specification during routine maintenance check. Drive displaying intermittent overvoltage warnings during deceleration cycles."",""parts_used"":""VW3A7101, Brake Resistor Assembly 15ohm"",""preventive_action"":""Added brake chopper resistance test to quarterly PM schedule. Monitor overvoltage fault logs monthly."",""resolution_date"":""2024-01-17"",""resolution_details"":""Replaced brake chopper resistor assembly. Resistance values returned to nominal 15 ohms. Performed full brake test cycle and verified proper energy dissipation during motor deceleration."",""resolution_type"":""Parts Replacement"",""severity"":""Medium"",""technician_notes"":""Original resistor showed signs of thermal stress and measured 22 ohms vs spec 15 ohms. Customer runs frequent start-stop cycles which increases brake chopper usage. Recommended quarterly resistance checks.""},{""case_id"":""CS-3192-VFD"",""case_status"":""Closed"",""customer_name"":""Riverside Water Treatment Plant"",""days_to_resolve"":1,""equipment_model"":""Altivar Process ATV680"",""issue_date"":""2023-11-08"",""issue_description"":""Flying start function failing to detect rotating motor after power interruption. Drive faulting with motor speed detection error, requiring manual restart."",""parts_used"":""None"",""preventive_action"":""Verify flying start operation during semi-annual maintenance. Monitor power quality and consider UPS for control circuit."",""resolution_date"":""2023-11-09"",""resolution_details"":""Recalibrated flying start parameters. Adjusted motor flux detection threshold and increased search time window from 2s to 4s. Updated firmware to v2.9.3 which improved rotating motor detection algorithm."",""resolution_type"":""Configuration Update"",""severity"":""High"",""technician_notes"":""Flying start feature critical for this application due to frequent grid fluctuations. Motor inertia higher than initially programmed. Adjusted parameters: FLr=105%, FSt=4s, FSL=20Hz. Tested successfully through 15 simulated power loss cycles.""}]"
SE-MICH-008,Michelin,Industrie,PowerLogic ION8650,Power Meter,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CS-2023-087456"",""case_status"":""Closed"",""customer_name"":""Metro Transit Authority"",""days_to_resolve"":4,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2023-09-14"",""issue_description"":""Power meter reporting accuracy drift beyond 0.5% class specification on phase B voltage measurements. Customer noticed discrepancies during monthly energy audit reconciliation."",""parts_used"":""[]"",""preventive_action"":""Scheduled annual calibration verification in preventive maintenance program"",""resolution_date"":""2023-09-18"",""resolution_details"":""Performed full calibration procedure on all three phases. Phase B voltage sensing circuit required adjustment. Recalibrated to 0.2% class accuracy and verified against reference standard."",""resolution_type"":""Calibration"",""severity"":""Medium"",""technician_notes"":""Unit had been in service for 4 years without calibration. Recommended annual calibration checks for critical metering applications. Environmental conditions within spec.""},{""case_id"":""CS-2024-012389"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":3,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2024-01-22"",""issue_description"":""Communication loss with SCADA system. Meter display functioning normally but Modbus TCP connection intermittently dropping every 2-3 hours."",""parts_used"":""[]"",""preventive_action"":""Added firmware version check to quarterly maintenance routine"",""resolution_date"":""2024-01-25"",""resolution_details"":""Identified firmware version 2.1.3 had known Ethernet communication bug. Updated firmware to version 2.3.1 and reconfigured network settings. Tested communication stability for 48 hours post-update."",""resolution_type"":""Firmware Update"",""severity"":""Medium"",""technician_notes"":""Customer network had recent switch upgrade which exposed firmware compatibility issue. No hardware fault detected. Communication stable after firmware update.""}]"
SE-MICH-008,Michelin,Industrie,PowerLogic ION8650,Power Meter,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CASE-78432"",""case_status"":""closed"",""customer_name"":""Metropolitan Hospital District"",""days_to_resolve"":3,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2024-01-15"",""issue_description"":""Total harmonic distortion exceeded IEEE 519 limits on phase B: THD measured at 8.2%. Customer reported flickering lights in critical care wing."",""parts_used"":""Active Harmonic Filter AHF-500, Line reactor 5%"",""preventive_action"":""Quarterly power quality monitoring recommended. Customer enrolled in predictive maintenance program."",""resolution_date"":""2024-01-18"",""resolution_details"":""Identified non-linear loads from new MRI equipment causing harmonic distortion. Installed active harmonic filter (AHF-500) on affected circuit. THD reduced to 3.1% after installation. Recalibrated power meter thresholds."",""resolution_type"":""on-site repair"",""severity"":""high"",""technician_notes"":""Customer added high-power medical imaging equipment without harmonic mitigation. Recommended power quality audit for future equipment additions. Meter functioning correctly - issue was upstream power quality.""},{""case_id"":""CASE-81256"",""case_status"":""closed"",""customer_name"":""Precision Manufacturing Inc"",""days_to_resolve"":7,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2023-11-22"",""issue_description"":""Intermittent THD_HIGH alarms on phases A and C. THD fluctuating between 5.5% and 7.3%. Production equipment experiencing nuisance trips."",""parts_used"":""Passive harmonic filter banks (3x), updated firmware v4.2.1"",""preventive_action"":""Scheduled follow-up after VFD replacement. Implemented continuous THD trending with weekly reports."",""resolution_date"":""2023-11-29"",""resolution_details"":""Remote analysis revealed correlation between THD spikes and operation of variable frequency drives (VFDs) on production line 3. Installed passive harmonic filters on VFD inputs. Adjusted ION8650 alarm threshold to 7.5% with customer approval to reduce false alarms."",""resolution_type"":""remote diagnosis with on-site repair"",""severity"":""medium"",""technician_notes"":""VFDs were older models without built-in harmonic suppression. Customer planning VFD upgrades in Q2 2024. Power meter accurately detecting real power quality issues.""},{""case_id"":""CASE-84901"",""case_status"":""closed"",""customer_name"":""Riverside Data Center"",""days_to_resolve"":4,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2023-09-08"",""issue_description"":""Phase A THD alarm triggering at 6.5%. Concern about potential impact on sensitive IT equipment and UPS systems."",""parts_used"":""None"",""preventive_action"":""Monthly power quality reports implemented. Customer added harmonic mitigation to design standards for future builds."",""resolution_date"":""2023-09-12"",""resolution_details"":""Conducted comprehensive power quality survey. THD levels within acceptable range for data center operations (IEEE 519 allows up to 8% for this voltage level). Issue caused by high concentration of switch-mode power supplies. No hardware intervention required."",""resolution_type"":""assessment and configuration"",""severity"":""medium"",""technician_notes"":""Educated customer on IEEE 519 standards and acceptable THD levels for their facility classification. Adjusted alarm threshold to 7.8% to align with actual risk level. Recommended K-rated transformers for future expansion.""}]"
SE-MICH-008,Michelin,Industrie,PowerLogic ION8650,Power Meter,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CS-89234"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":4,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2023-09-14"",""issue_description"":""Power factor dropped to 0.78 lagging, causing utility penalty charges. Customer reported increased reactive power consumption and voltage fluctuations."",""parts_used"":""[]"",""preventive_action"":""Advised customer to implement automatic power factor correction system and schedule quarterly power quality audits"",""resolution_date"":""2023-09-18"",""resolution_details"":""Recalibrated power factor correction settings and updated demand interval parameters. Identified capacitor bank switching issues in customer's facility causing reactive power imbalance."",""resolution_type"":""Configuration Adjustment"",""severity"":""Medium"",""technician_notes"":""Meter was functioning correctly but revealed facility power quality issues. Recommended customer install additional power factor correction equipment. Verified meter accuracy against reference standard - within 0.2% tolerance.""},{""case_id"":""CS-91567"",""case_status"":""Closed"",""customer_name"":""Metro Data Center Complex"",""days_to_resolve"":1,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2023-11-22"",""issue_description"":""Communication loss with SCADA system, meter display showing ERR-COM fault. Unable to retrieve demand interval data remotely."",""parts_used"":""[\""ION8650-ETHMOD\"",\""Ethernet Cable CAT6\""]"",""preventive_action"":""Installed surge protection on communication lines and recommended UPS backup for critical metering infrastructure"",""resolution_date"":""2023-11-23"",""resolution_details"":""Ethernet communication module failure detected. Replaced communication card and restored network connectivity. Performed firmware update to v4.2.1 to address known communication stability issues."",""resolution_type"":""Hardware Repair"",""severity"":""High"",""technician_notes"":""Communication card showed signs of electrical stress, possibly from nearby lightning strike. All historical data preserved. Tested all communication protocols (Modbus TCP, DNP3) post-repair - all functioning normally.""}]"
SE-MICH-008,Michelin,Industrie,PowerLogic ION8650,Power Meter,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CASE-78234"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Plant"",""days_to_resolve"":2,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2024-01-15"",""issue_description"":""Multiple voltage sag events detected on Phase A and Phase C. Customer reported brief equipment shutdowns during production hours. Voltage dropped to 82% nominal for 2.3 seconds."",""parts_used"":""[\""Bus Bar Connector Kit\"",\""Anti-oxidant Compound\""]"",""preventive_action"":""Scheduled quarterly power quality audits and thermal imaging of electrical connections"",""resolution_date"":""2024-01-17"",""resolution_details"":""Identified loose connection at main distribution panel causing voltage instability. Tightened all phase connections and verified torque specifications. Replaced corroded bus bar connector on Phase C. Performed power quality analysis and confirmed voltage stability within acceptable range."",""resolution_type"":""On-site Repair"",""severity"":""High"",""technician_notes"":""Customer's facility has older electrical infrastructure. Recommended quarterly power quality monitoring and annual thermal imaging inspection of main distribution equipment. Voltage sags were caused by poor connections, not meter malfunction. ION8650 performed correctly by capturing events.""},{""case_id"":""CASE-81456"",""case_status"":""Closed"",""customer_name"":""Metro Data Center"",""days_to_resolve"":14,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2023-11-08"",""issue_description"":""Recurring voltage sag alarms on Phase B during morning hours. Voltage dropping to 85-88% nominal for 0.8-1.5 seconds. Customer concerned about impact on critical server infrastructure."",""parts_used"":""[]"",""preventive_action"":""Configured advanced alarming thresholds and automated reporting to utility for voltage quality monitoring"",""resolution_date"":""2023-11-22"",""resolution_details"":""Analyzed waveform captures and event logs from ION8650. Determined voltage sags originated from utility grid during peak demand periods, not from customer's internal distribution. Coordinated with utility company who identified transformer tap setting issue at substation. Utility adjusted transformer taps to compensate for voltage drop."",""resolution_type"":""Investigation & Consultation"",""severity"":""Medium"",""technician_notes"":""ION8650 meter functioning perfectly - accurately detecting and recording upstream utility issues. Waveform capture feature was instrumental in diagnosing root cause. Customer now uses meter's power quality reporting for SLA documentation with utility provider.""},{""case_id"":""CASE-79912"",""case_status"":""Closed"",""customer_name"":""Precision Machining Corp"",""days_to_resolve"":8,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2024-02-03"",""issue_description"":""Voltage sag events correlating with CNC machine startups. Phase A and B showing drops to 86-89% nominal for 1-3 seconds. Production equipment experiencing nuisance trips."",""parts_used"":""[\""Soft-Start Controller (3x)\"",\""Power Factor Correction Capacitor Bank\"",\""Phase Balancing Contactors\""]"",""preventive_action"":""Monthly power quality trending reports and electrical infrastructure capacity assessment scheduled for Q3 2024"",""resolution_date"":""2024-02-11"",""resolution_details"":""Power quality analysis revealed high inrush current from large CNC equipment causing voltage depression across facility. Installed soft-start controllers on three largest CNC machines to reduce inrush current. Added power factor correction capacitors to improve overall power quality. Reconfigured load distribution across phases for better balance."",""resolution_type"":""System Upgrade"",""severity"":""High"",""technician_notes"":""Customer's rapid facility expansion outpaced electrical infrastructure capacity. ION8650 data was critical in identifying load imbalance and inrush current issues. Recommended electrical service upgrade within 12 months as facility approaches transformer capacity limits.""}]"
SE-MICH-008,Michelin,Industrie,PowerLogic ION8650,Power Meter,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CS-2847-91023"",""case_status"":""Closed"",""customer_name"":""Riverside Manufacturing Complex"",""days_to_resolve"":2,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2023-09-14"",""issue_description"":""Energy accumulation registers showing drift and inconsistent values. Modbus TCP communication dropping intermittently with 87% uptime."",""parts_used"":""None"",""preventive_action"":""Schedule quarterly firmware reviews and maintain Modbus polling intervals above 1000ms"",""resolution_date"":""2023-09-16"",""resolution_details"":""Applied firmware patch v4.2.1 to address register synchronization bug. Recalibrated energy accumulation baseline and verified Modbus TCP stack stability."",""resolution_type"":""Firmware Update"",""severity"":""Medium"",""technician_notes"":""Issue traced to known firmware bug affecting register sync under high polling rates. Customer was polling at 500ms intervals. Recommended increasing to 1000ms for optimal performance. Post-update testing showed 99.9% uptime.""},{""case_id"":""CS-2901-44156"",""case_status"":""Closed"",""customer_name"":""Metro Transit Authority"",""days_to_resolve"":1,""equipment_model"":""PowerLogic ION8650"",""issue_date"":""2024-01-22"",""issue_description"":""Complete loss of Modbus TCP communication. Power meter display functional but no remote data access. Network connectivity verified operational."",""parts_used"":""COM-E Ethernet Module (P/N: ION-COM-E-01)"",""preventive_action"":""Install industrial-grade surge protectors on all network connections and implement redundant communication paths"",""resolution_date"":""2024-01-23"",""resolution_details"":""Ethernet communication module failure detected. Replaced COM-E module and restored factory network settings. Verified all energy registers retained data integrity."",""resolution_type"":""Hardware Replacement"",""severity"":""High"",""technician_notes"":""Module showed signs of electrical stress, possibly from nearby lightning strike two weeks prior. Customer confirmed storm activity. Recommended surge protection upgrade for network infrastructure.""}]"
SE-MICH-009,Michelin,Industrie,Magelis HMISTO735,HMI,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CS-HMI-28471"",""case_status"":""Closed"",""customer_name"":""Midwest Packaging Solutions"",""days_to_resolve"":1,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2023-09-14"",""issue_description"":""Touchscreen intermittent response in upper right quadrant, operators reporting missed touches requiring multiple attempts"",""parts_used"":""[]"",""preventive_action"":""Implement weekly touchscreen cleaning schedule, install protective screen film"",""resolution_date"":""2023-09-15"",""resolution_details"":""Performed touchscreen recalibration procedure and cleaned screen surface. Dust and residue buildup affecting capacitive touch sensitivity. Verified response time improved to 42ms across all zones."",""resolution_type"":""Calibration & Cleaning"",""severity"":""Medium"",""technician_notes"":""Customer environment has high dust levels. Recommended weekly cleaning protocol and screen protector installation.""},{""case_id"":""CS-HMI-31205"",""case_status"":""Closed"",""customer_name"":""Apex Manufacturing Inc"",""days_to_resolve"":2,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2024-01-22"",""issue_description"":""Backlight flickering and dimming progressively over 3 weeks, currently at approximately 40% intensity affecting operator visibility"",""parts_used"":""[\""HMISTO735-BACKLIGHT-INV\"",\""Thermal paste\""]"",""preventive_action"":""Install cooling fan near HMI enclosure, monitor ambient temperature, schedule annual backlight intensity checks"",""resolution_date"":""2024-01-24"",""resolution_details"":""Diagnosed failing backlight inverter board. Replaced inverter assembly and verified backlight intensity restored to 90%. Tested across full brightness range."",""resolution_type"":""Component Replacement"",""severity"":""High"",""technician_notes"":""Unit had been operating in high ambient temperature area (45°C). Inverter showed signs of thermal stress. Recommended improved ventilation.""}]"
SE-MICH-009,Michelin,Industrie,Magelis HMISTO735,HMI,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CS-78432"",""case_status"":""Closed"",""customer_name"":""Midwest Packaging Solutions"",""days_to_resolve"":2,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2023-09-14"",""issue_description"":""HMI screen intermittently freezing during production shifts. Vijeo Designer runtime becomes unresponsive requiring manual restart. Operators report 3-4 freezes per day affecting line visibility."",""parts_used"":""[]"",""preventive_action"":""Implement scheduled runtime version checks every 6 months and maintain tag count below 280 for optimal performance"",""resolution_date"":""2023-09-16"",""resolution_details"":""Updated Vijeo Designer runtime from v2.1.3 to v2.1.7 which included memory leak fixes. Cleared application cache and optimized tag polling rates from 100ms to 250ms for non-critical tags. Reduced active tag count from 312 to 268 by removing unused variables."",""resolution_type"":""Software Update"",""severity"":""Medium"",""technician_notes"":""Customer was running outdated runtime version with known stability issues under high tag loads. After update and optimization, system ran stable for 72-hour monitoring period. Recommended quarterly runtime updates and tag audits.""},{""case_id"":""CS-81256"",""case_status"":""Closed"",""customer_name"":""Coastal Manufacturing Inc"",""days_to_resolve"":1,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2024-01-22"",""issue_description"":""Modbus TCP communication dropping intermittently causing loss of real-time data display. Connection re-establishes after 30-60 seconds but disrupts operator monitoring. Network diagnostics show packet loss."",""parts_used"":""[\""Cat6 Ethernet Cable 15ft\""]"",""preventive_action"":""Conduct annual network infrastructure assessment and maintain spare quality Ethernet cables on-site"",""resolution_date"":""2024-01-23"",""resolution_details"":""Identified network switch port auto-negotiation issue causing intermittent speed/duplex mismatches. Configured HMI and switch port to fixed 100Mbps full-duplex. Replaced aging Cat5 cable with Cat6. Adjusted Modbus TCP timeout from 1000ms to 2000ms and retry count from 3 to 5."",""resolution_type"":""Network Configuration"",""severity"":""High"",""technician_notes"":""Network infrastructure was marginal. HMI Modbus settings were too aggressive for plant network conditions. After hardcoding network settings and cable replacement, communication stable with <1ms latency. Customer should consider network upgrade.""},{""case_id"":""CS-84901"",""case_status"":""Closed"",""customer_name"":""Precision Automation Ltd"",""days_to_resolve"":3,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2024-03-08"",""issue_description"":""Touchscreen calibration drift noticed over time. Operators missing buttons or activating wrong controls. Issue worsened over 2-week period requiring multiple touch attempts."",""parts_used"":""[\""HMISTO735 Touchscreen Assembly\"",\""Anti-glare Screen Protector\""]"",""preventive_action"":""Install screen protectors on all HMIs and establish cleaning protocol using approved materials only"",""resolution_date"":""2024-03-11"",""resolution_details"":""Performed touchscreen diagnostics revealing degraded touch sensor in lower-right quadrant. Touchscreen overlay showing signs of wear with micro-scratches affecting capacitive sensing. Replaced touchscreen assembly and recalibrated. Installed protective screen film."",""resolution_type"":""Hardware Replacement"",""severity"":""Medium"",""technician_notes"":""Unit had 4+ years of heavy use in harsh environment without protection. New touchscreen calibrated perfectly. Educated customer on proper cleaning methods (microfiber only, no harsh chemicals) and benefits of screen protector for longevity.""}]"
SE-MICH-009,Michelin,Industrie,Magelis HMISTO735,HMI,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CS-78421"",""case_status"":""Closed"",""customer_name"":""Midwest Manufacturing Inc"",""days_to_resolve"":1,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2023-09-14"",""issue_description"":""HMI internal memory at 92% capacity causing slow response times and intermittent screen freezes. Alarm history logs consuming excessive storage."",""parts_used"":""[]"",""preventive_action"":""Implemented automated log rotation policy and scheduled quarterly memory audits"",""resolution_date"":""2023-09-15"",""resolution_details"":""Performed remote memory cleanup via FTP connection. Archived alarm logs dating back 18 months to external storage. Cleared temporary files and optimized project file size. Configured automatic log rotation to prevent recurrence."",""resolution_type"":""Remote Support"",""severity"":""High"",""technician_notes"":""Customer was storing 2+ years of alarm logs locally. Recommended quarterly archive maintenance. Set up automated monthly cleanup script for logs older than 6 months.""},{""case_id"":""CS-82156"",""case_status"":""Closed"",""customer_name"":""Pacific Coast Packaging"",""days_to_resolve"":2,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2024-01-22"",""issue_description"":""HMI displaying memory warning at 85%. System performance degraded with delayed screen transitions. Recipe files and historical trend data filling internal flash."",""parts_used"":""[]"",""preventive_action"":""Trained operators on proper data management and established monthly backup-and-purge routine"",""resolution_date"":""2024-01-24"",""resolution_details"":""On-site technician transferred historical data and recipe backups to network storage. Removed obsolete project versions and unused graphic files. Upgraded firmware to latest version with improved memory management."",""resolution_type"":""On-site Service"",""severity"":""Medium"",""technician_notes"":""Found multiple duplicate recipe files and old project backups consuming 40% of available memory. Customer was unaware of proper data management procedures for HMI.""},{""case_id"":""CS-89033"",""case_status"":""Closed"",""customer_name"":""Southeastern Bottling Co"",""days_to_resolve"":1,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2024-03-08"",""issue_description"":""Critical memory alert at 96% causing HMI to reject new alarm entries. Production monitoring compromised due to inability to log new events."",""parts_used"":""[\""SD Card 32GB Industrial Grade\""]"",""preventive_action"":""Installed UPS for HMI power protection and configured external SD card for alarm log overflow storage"",""resolution_date"":""2024-03-09"",""resolution_details"":""Emergency dispatch to site. Immediately cleared alarm logs and event history to restore functionality. Discovered corrupted database file consuming excessive space. Rebuilt alarm database and restored from last known good backup. Implemented external SD card for extended logging."",""resolution_type"":""Emergency On-site"",""severity"":""Critical"",""technician_notes"":""Database corruption likely caused by unexpected power loss during write operation. Customer site has history of power quality issues. Strongly recommended UPS installation for HMI.""}]"
SE-MICH-009,Michelin,Industrie,Magelis HMISTO735,HMI,SE-PRODUCT-A9MEM3255,"[{""case_id"":""CS-78234"",""case_status"":""Closed"",""customer_name"":""Midwest Packaging Solutions"",""days_to_resolve"":1,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2023-09-14"",""issue_description"":""HMI screen intermittently losing Ethernet connection to PLC, communication cycle dropping from 250ms to timeout"",""parts_used"":""Shielded Cat6 Ethernet cable (3m), Cable strain relief"",""preventive_action"":""Use only industrial-grade shielded cables in manufacturing environments with high electromagnetic interference"",""resolution_date"":""2023-09-15"",""resolution_details"":""Diagnosed faulty Ethernet cable causing intermittent connection drops. Replaced with industrial-grade shielded Cat6 cable. Verified stable 100Mbps full-duplex connection and consistent 250ms cycle time."",""resolution_type"":""Repair"",""severity"":""Medium"",""technician_notes"":""Customer had been using standard office-grade cable in high EMI environment near VFDs. Recommended cable management improvements to prevent future issues.""},{""case_id"":""CS-81456"",""case_status"":""Closed"",""customer_name"":""Precision Automotive Manufacturing"",""days_to_resolve"":1,""equipment_model"":""Magelis HMISTO735"",""issue_date"":""2023-11-22"",""issue_description"":""HMI touchscreen unresponsive in certain areas, operators unable to access critical production controls"",""parts_used"":""HMISTO735 touchscreen overlay assembly (P/N: HMISTO735-TOUCH)"",""preventive_action"":""Implement operator training on proper HMI usage and consider protective screen cover for harsh environments"",""resolution_date"":""2023-11-23"",""resolution_details"":""Touchscreen calibration failed to resolve dead zones. Replaced touchscreen overlay assembly. Performed full calibration and tested all touch zones successfully."",""resolution_type"":""Replacement"",""severity"":""High"",""technician_notes"":""Physical damage observed on touchscreen surface, likely from impact with hard object. Customer confirmed operators sometimes use tools to press buttons. Provided operator training on proper HMI interaction.""}]"
