ENTREPRISE,CATEGORIE,equipment_id,installation_date,location,city,model,serial_number,type,voltage_rating,PRODUCT,NOTES,product_ref,image,title,description,downloadUrl,openUrl,endOfCommercializationDate,keyword,keyword_alt
Air Liquide,Industrie,SE-ALQ-004,2023-02-18,Unité de séparation d'air,Le Havre,TeSys Island,TSI-ALQ-7823,Motor Management System,400V,TeSys Island,Load management,SE-PRODUCT-A9F94116,https://download.schneider-electric.com/files?p_Doc_Ref= A9F94116_IoP-Default&p_File_Type=rendition_200_png,"Miniature circuit-breaker, Acti9 iC60L, 1P, 16 A, C curve, 6000 A (IEC 60898-1), 25 kA (IEC 60947-2)","This Acti9 iC60L is a low voltage miniature circuit breaker (MCB). It has 1P with 1 protected pole, rated current 16A and C tripping curve. The rated short circuit breaking capacity goes up to 25kA at 220VAC to 240VAC conforming to EN/IEC 60947-2 standard and 15000A at 230VAC conforming to EN/IEC 60898-1 standard. It complies with both industrial standard EN/IEC 60898-1 and residential standard EN/IEC 60947-2. This miniature circuit breaker is for protection against short circuit and overload current in all applications. Its unique VisiTrip indicator reduces intervention time by showing the faulty circuit. Its VisiSafe green strip guarantees the physical opening of the contacts to allow downstream maintenance. Its fast closing mechanism independent of manual operation improves its service life. It has an electrical endurance going up to 10000 cycles and a mechanical endurance going up to 20000 cycles. The Ui rated insulation voltage is 500VAC. Its limitation class 3 (according to EN/IEC60898-1) improves downstream circuit protection cost. It is DIN rail mountable. Its width is 2 pitches of 9mm. Pollution degree is 3. Overvoltage category is IV. The product colour is white (RAL9003). The dimensions are (W) 18mm x (H) 85mm x (D) 78.5mm. The weight is 0.215kg. According to IEC 60529 standard, the degree of protection is IP20 and IP40 in enclosure. The operating temperature is -35°C to 70°C. The storage temperature is -40°C to 85°C.",https://download.schneider-electric.com/files?p_File_Name=A9F94116_DATASHEET_GB_en-GB.pdf&p_Reference=A9F94116_DATASHEET,https://www.se.com/uk/en/product/A9F94116/,null,16 A,ATG_MAIN
Air Liquide,Industrie,SE-ALQ-005,2021-09-05,Centre de liquéfaction,Lyon,Magelis HMISTO7,HMISTO7-ALQ-2021-445,HMI,24V,Magelis HMISTO7,HMI series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Air Liquide,Industrie,SE-ALQ-006,2019-12-14,Usine de production Azote,Marseille,Altivar Process ATV680,ATV680-3421-ALQ,Variable Speed Drive,690V,Altivar Process ATV680,ATV series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Air Liquide,Industrie,SE-ALQ-007,2020-07-28,Site de production Gaz spéciaux,Toulouse,Modicon M340,M340-ALQ-6789-2020,PLC,24V,Modicon M340,PLC series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Air Liquide,Industrie,SE-ALQ-008,2023-04-12,Complexe industriel ASU,Gonfreville-l'Orcher,PowerLogic ION7650,ION7650-ALQ-8934,Power Meter,15kV,PowerLogic ION7650,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Air Liquide,Industrie,SE-ALQ-009,2022-01-20,Unité de compression,Nantes,Altivar Process ATV900,ATV900-ALQ-5612,Variable Speed Drive,690V,Altivar Process ATV900,ATV series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Air Liquide,Industrie,SE-ALQ-010,2024-03-08,Centre de production Hydrogène vert,Strasbourg,TeSys Island,TSI-2024-ALQ-9087,Motor Management System,400V,TeSys Island,Load management,SE-PRODUCT-A9F94116,https://download.schneider-electric.com/files?p_Doc_Ref= A9F94116_IoP-Default&p_File_Type=rendition_200_png,"Miniature circuit-breaker, Acti9 iC60L, 1P, 16 A, C curve, 6000 A (IEC 60898-1), 25 kA (IEC 60947-2)","This Acti9 iC60L is a low voltage miniature circuit breaker (MCB). It has 1P with 1 protected pole, rated current 16A and C tripping curve. The rated short circuit breaking capacity goes up to 25kA at 220VAC to 240VAC conforming to EN/IEC 60947-2 standard and 15000A at 230VAC conforming to EN/IEC 60898-1 standard. It complies with both industrial standard EN/IEC 60898-1 and residential standard EN/IEC 60947-2. This miniature circuit breaker is for protection against short circuit and overload current in all applications. Its unique VisiTrip indicator reduces intervention time by showing the faulty circuit. Its VisiSafe green strip guarantees the physical opening of the contacts to allow downstream maintenance. Its fast closing mechanism independent of manual operation improves its service life. It has an electrical endurance going up to 10000 cycles and a mechanical endurance going up to 20000 cycles. The Ui rated insulation voltage is 500VAC. Its limitation class 3 (according to EN/IEC60898-1) improves downstream circuit protection cost. It is DIN rail mountable. Its width is 2 pitches of 9mm. Pollution degree is 3. Overvoltage category is IV. The product colour is white (RAL9003). The dimensions are (W) 18mm x (H) 85mm x (D) 78.5mm. The weight is 0.215kg. According to IEC 60529 standard, the degree of protection is IP20 and IP40 in enclosure. The operating temperature is -35°C to 70°C. The storage temperature is -40°C to 85°C.",https://download.schneider-electric.com/files?p_File_Name=A9F94116_DATASHEET_GB_en-GB.pdf&p_Reference=A9F94116_DATASHEET,https://www.se.com/uk/en/product/A9F94116/,null,16 A,ATG_MAIN
Michelin,Industrie,SE-MICH-001,2021-03-15,Usine de production pneumatiques,Clermont-Ferrand,Modicon M580,M580-2311045,PLC,24V,Modicon M580,PLC series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Michelin,Industrie,SE-MICH-002,2020-09-22,Atelier de mélange,Clermont-Ferrand,Altivar Process ATV930,ATV930-7845621,Variable Speed Drive,400V,Altivar Process ATV930,ATV series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Michelin,Industrie,SE-MICH-003,2022-01-10,Ligne de cuisson,Troyes,Magelis HMIGTO6315,MGS-6315-9823,HMI,24V,Magelis HMIGTO6315,HMI series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Michelin,Industrie,SE-MICH-004,2023-05-18,Atelier de finition,Vannes,TeSys Island,TSI-4567-2023,Motor Management System,690V,TeSys Island,Load management,SE-PRODUCT-A9F94116,https://download.schneider-electric.com/files?p_Doc_Ref= A9F94116_IoP-Default&p_File_Type=rendition_200_png,"Miniature circuit-breaker, Acti9 iC60L, 1P, 16 A, C curve, 6000 A (IEC 60898-1), 25 kA (IEC 60947-2)","This Acti9 iC60L is a low voltage miniature circuit breaker (MCB). It has 1P with 1 protected pole, rated current 16A and C tripping curve. The rated short circuit breaking capacity goes up to 25kA at 220VAC to 240VAC conforming to EN/IEC 60947-2 standard and 15000A at 230VAC conforming to EN/IEC 60898-1 standard. It complies with both industrial standard EN/IEC 60898-1 and residential standard EN/IEC 60947-2. This miniature circuit breaker is for protection against short circuit and overload current in all applications. Its unique VisiTrip indicator reduces intervention time by showing the faulty circuit. Its VisiSafe green strip guarantees the physical opening of the contacts to allow downstream maintenance. Its fast closing mechanism independent of manual operation improves its service life. It has an electrical endurance going up to 10000 cycles and a mechanical endurance going up to 20000 cycles. The Ui rated insulation voltage is 500VAC. Its limitation class 3 (according to EN/IEC60898-1) improves downstream circuit protection cost. It is DIN rail mountable. Its width is 2 pitches of 9mm. Pollution degree is 3. Overvoltage category is IV. The product colour is white (RAL9003). The dimensions are (W) 18mm x (H) 85mm x (D) 78.5mm. The weight is 0.215kg. According to IEC 60529 standard, the degree of protection is IP20 and IP40 in enclosure. The operating temperature is -35°C to 70°C. The storage temperature is -40°C to 85°C.",https://download.schneider-electric.com/files?p_File_Name=A9F94116_DATASHEET_GB_en-GB.pdf&p_Reference=A9F94116_DATASHEET,https://www.se.com/uk/en/product/A9F94116/,null,16 A,ATG_MAIN
Michelin,Industrie,SE-MICH-005,2019-11-30,Poste électrique principal,Clermont-Ferrand,PowerLogic ION7650,ION7650-1129847,Power Meter,20kV,PowerLogic ION7650,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Michelin,Industrie,SE-MICH-006,2020-07-14,Usine de fabrication,Montceau-les-Mines,Modicon M340,M340-8734512,PLC,24V,Modicon M340,PLC series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Michelin,Industrie,SE-MICH-007,2021-12-05,Station de pompage,Troyes,Altivar Process ATV680,ATV680-3421789,Variable Speed Drive,690V,Altivar Process ATV680,ATV series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
Michelin,Industrie,SE-MICH-008,2022-08-20,Atelier de vulcanisation,Bourges,PowerLogic ION8650,ION8650-5567234,Power Meter,15kV,PowerLogic ION8650,Meter series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Michelin,Industrie,SE-MICH-009,2023-02-28,Centre de contrôle qualité,Clermont-Ferrand,Magelis HMISTO735,MGS-0735-4521,HMI,24V,Magelis HMISTO735,HMI series,SE-PRODUCT-A9MEM3255,https://download.schneider-electric.com/files?p_Doc_Ref= A9MEM3255_IOP_Def&p_File_Type=rendition_200_png,iEM3255 energy meter - CT - Modbus - 1 digital I - 1 digital O - multi-tariff - MID,"The Acti9 iEM3000 series energy meters offer an attractive range of three-phase DIN rail-mounted energy meters with an LCD display. Additional local signaling includes green LED power-on indicator, flashing yellow LED for accuracy checking, an overload alarm and communication indicators. This meter can be used in sub-billing applications and supports 4 tariff schedules. The meter provides the following accuracy classes: Active Energy: class 0.5S per IEC 62053-22, Active Energy: class C per EN 50470-3 and Active Energy: class 0.5S per IEC 61557-12. The meter will measure Active and Reactive Power, Active and Reactive Energy, Voltage and Current. With four quadrant Energy measurement. Designed for 50Hz or 60Hz networks, supply voltage can range from 100 to 277VAC or 173 to 480VAC. The rated current goes through a 1A or 5A transfomer to be measured in this meter and will support Single Phase and Neutral, Three Phase and Three Phase and Neutral configurations. Communication protocol is Modbus with screw terminal support. There is one programmable digital input and one programmable digital output that can be used as a pulsed output. Certifications include EAC, CE, UL and MID. Product dimensions are as follows: width 3.54 in (90 mm), depth 2.72in (69 mm), height 3.74 in (95 mm) and product weight 9.17 oz (260 g). Compatible with power management software to take advantage of the IoT digital power installation.",https://download.schneider-electric.com/files?p_File_Name=A9MEM3255_DATASHEET_GB_en-GB.pdf&p_Reference=A9MEM3255_DATASHEET,https://www.se.com/uk/en/product/A9MEM3255/,null,energy meter,ATG_MAIN
Michelin,Industrie,SE-MICH-010,2024-01-12,Ligne d'extrusion,Vannes,Altivar Process ATV950,ATV950-1234098,Variable Speed Drive,400V,Altivar Process ATV950,ATV series,SE-PRODUCT-BMEP584040,https://download.schneider-electric.com/files?p_Doc_Ref= BMEP584040_main_image&p_File_Type=rendition_200_png,processor module M580 - Level 4 - Remote,"This product is part of the Modicon M580 range, an offer of Programmable Automation Controllers (PAC) and safety Programmable Logic Controllers (PLC) with built-in Ethernet. This processor module offers a maximum of 8 rack configuration and 144 application specific channels. It is a processor module with a current consumption of 295mA at 24V DC. It supports 4096 discrete, 1024 analogue local I/O channels and 64 distributed equipment. It is integrated with Ethernet TCP/IP for service port, 2 Ethernet TCP/IP for device network, Ethernet for HSBY port and USB type mini B for connections. It offers 600000 hours of MTBF. It has 16 - 2 racks per remote drop for I/O station. It has an integrated RAM of 16MB for program, 2048kb for data, 10kb for system memory and expandable flash of 4GB for data storage. It is an IP20 rated product. It weighs 0.849kg. It is suitable for medium to large process applications. This product is certified by CE, Merchant Navy, UL, RCM, CSA, EAC. It meets EN 61131-2, EN 61000-6-4, EN 61000-6-2 and EN 61010-2-201 standards. The benefits of Modicon M580 are reduce time to market, improve reliability and sustainability, improve productivity with high performance and increase operating profitability due to improved access to data.",https://download.schneider-electric.com/files?p_File_Name=BMEP584040_DATASHEET_GB_en-GB.pdf&p_Reference=BMEP584040_DATASHEET,https://www.se.com/uk/en/product/BMEP584040/,null,Modicon M580,ATG_MAIN
